Format Version,1.22,Take Name,big_HJH2_fullset_Ground_FID_clean,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,08 Dec 1969 22:54:33 -0500,Total Frames in Take,6822,Total Exported Frames,6822,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6105,25.437500,0.723413,-0.011575,0.685611,0.080478,0.064248,1.269853,-0.399195,0.191123,1.270097,-0.407663,0.240386,1.263436,-0.410765,0.291654,1.259862,-0.381044,0.322312,1.249877,-0.440271,0.191127,1.270084,-0.407755,0.240397,1.263441,-0.410637,0.291767,1.259552,-0.388888,0.322288,1.249862,-0.440326,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064228,1.287714,-0.476039,-0.008777,1.359438,-0.473057,0.047308,1.284669,-0.472171
6106,25.441667,0.723290,-0.011515,0.685780,0.080160,0.064264,1.269820,-0.399210,0.191142,1.270138,-0.407625,0.240409,1.263504,-0.410709,0.291667,1.259947,-0.380968,0.322355,1.250000,-0.440186,0.191171,1.270120,-0.407726,0.240409,1.263510,-0.410576,0.291776,1.259651,-0.388803,0.322319,1.249986,-0.440241,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064212,1.287702,-0.476035,-0.008763,1.359412,-0.473063,0.047318,1.284663,-0.472167
6107,25.445833,0.723167,-0.011270,0.685940,0.079931,0.064275,1.269777,-0.399210,0.191156,1.270182,-0.407579,0.240429,1.263583,-0.410644,0.291678,1.260062,-0.380885,0.322395,1.250134,-0.440091,0.191191,1.270161,-0.407681,0.240429,1.263589,-0.410513,0.291781,1.259749,-0.388722,0.322352,1.250121,-0.440144,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064208,1.287697,-0.476035,-0.008749,1.359420,-0.473057,0.047325,1.284659,-0.472168
6108,25.450000,0.723005,-0.012119,0.686194,0.079091,0.064281,1.269827,-0.399259,0.191169,1.270247,-0.407533,0.240444,1.263653,-0.410577,0.291671,1.260060,-0.380788,0.322431,1.250270,-0.439995,0.191206,1.270226,-0.407628,0.240449,1.263657,-0.410449,0.291798,1.259833,-0.388637,0.322390,1.250257,-0.440047,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064195,1.287693,-0.476037,-0.008736,1.359412,-0.473063,0.047341,1.284654,-0.472165
6109,25.454167,0.722777,-0.012349,0.686483,0.078623,0.064265,1.269836,-0.399336,0.191158,1.270307,-0.407510,0.240438,1.263734,-0.410522,0.291643,1.260131,-0.380697,0.322453,1.250408,-0.439889,0.191150,1.270293,-0.407618,0.240461,1.263735,-0.410382,0.291815,1.259937,-0.388553,0.322423,1.250393,-0.439948,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064177,1.287685,-0.476034,-0.008719,1.359410,-0.473063,0.047357,1.284643,-0.472164
6110,25.458333,0.722782,-0.011828,0.686487,0.078623,0.064306,1.269799,-0.399247,0.191198,1.270360,-0.407432,0.240483,1.263821,-0.410444,0.291693,1.260278,-0.380621,0.322505,1.250536,-0.439808,0.191239,1.270339,-0.407526,0.240481,1.263827,-0.410318,0.291824,1.260041,-0.388472,0.322466,1.250524,-0.439857,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064163,1.287689,-0.476032,-0.008699,1.359407,-0.473063,0.047367,1.284638,-0.472161
6111,25.462500,0.722571,-0.012176,0.686757,0.078147,0.064293,1.269825,-0.399326,0.191192,1.270419,-0.407416,0.240480,1.263893,-0.410398,0.291668,1.260326,-0.380541,0.322527,1.250656,-0.439716,0.191184,1.270406,-0.407517,0.240504,1.263894,-0.410259,0.291838,1.260150,-0.388397,0.322501,1.250642,-0.439775,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064144,1.287689,-0.476033,-0.008679,1.359395,-0.473062,0.047395,1.284636,-0.472156
6112,25.466667,0.722497,-0.011185,0.686817,0.078461,0.064314,1.269756,-0.399282,0.191212,1.270464,-0.407369,0.240506,1.263982,-0.410339,0.291698,1.260521,-0.380473,0.322568,1.250775,-0.439630,0.191206,1.270449,-0.407474,0.240529,1.263986,-0.410193,0.291848,1.260245,-0.388316,0.322542,1.250760,-0.439690,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064131,1.287681,-0.476030,-0.008667,1.359397,-0.473063,0.047398,1.284630,-0.472161
6113,25.470833,0.722419,-0.011085,0.686925,0.078246,0.064332,1.269749,-0.399270,0.191232,1.270516,-0.407326,0.240530,1.264056,-0.410283,0.291715,1.260614,-0.380405,0.322605,1.250891,-0.439556,0.191228,1.270498,-0.407434,0.240557,1.264060,-0.410132,0.291870,1.260344,-0.388243,0.322573,1.250879,-0.439616,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064112,1.287683,-0.476027,-0.008637,1.359396,-0.473062,0.047423,1.284625,-0.472155
6114,25.475000,0.722335,-0.010954,0.687024,0.078170,0.064352,1.269777,-0.399264,0.191253,1.270582,-0.407289,0.240554,1.264138,-0.410234,0.291733,1.260714,-0.380344,0.322639,1.250996,-0.439486,0.191247,1.270568,-0.407396,0.240576,1.264142,-0.410081,0.291890,1.260453,-0.388177,0.322614,1.250981,-0.439548,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064093,1.287689,-0.476027,-0.008623,1.359389,-0.473062,0.047432,1.284625,-0.472151
6115,25.479167,0.722280,-0.010221,0.687074,0.078335,0.064371,1.269729,-0.399232,0.191272,1.270630,-0.407254,0.240578,1.264224,-0.410190,0.291759,1.260880,-0.380294,0.322676,1.251114,-0.439423,0.191268,1.270616,-0.407361,0.240602,1.264230,-0.410037,0.291906,1.260548,-0.388118,0.322650,1.251091,-0.439483,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064075,1.287681,-0.476022,-0.008598,1.359394,-0.473061,0.047457,1.284613,-0.472152
6116,25.483333,0.722195,-0.011270,0.687292,0.077058,0.064373,1.269709,-0.399280,0.191279,1.270671,-0.407220,0.240589,1.264287,-0.410146,0.291752,1.260859,-0.380229,0.322708,1.251294,-0.439371,0.191290,1.270654,-0.407333,0.240623,1.264290,-0.409995,0.291928,1.260635,-0.388067,0.322656,1.251285,-0.439425,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064051,1.287679,-0.476021,-0.008571,1.359384,-0.473056,0.047477,1.284601,-0.472149
6117,25.487500,0.722118,-0.010990,0.687385,0.076983,0.064387,1.269687,-0.399276,0.191294,1.270713,-0.407192,0.240607,1.264354,-0.410106,0.291767,1.260962,-0.380178,0.322739,1.251396,-0.439310,0.191310,1.270693,-0.407305,0.240641,1.264357,-0.409955,0.291944,1.260725,-0.388019,0.322680,1.251388,-0.439362,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064028,1.287673,-0.476019,-0.008550,1.359385,-0.473058,0.047488,1.284601,-0.472144
6118,25.491667,0.722041,-0.010952,0.687481,0.076853,0.064407,1.269713,-0.399282,0.191316,1.270771,-0.407167,0.240631,1.264424,-0.410071,0.291785,1.261041,-0.380131,0.322774,1.251490,-0.439257,0.191328,1.270754,-0.407280,0.240667,1.264428,-0.409918,0.291960,1.260818,-0.387975,0.322719,1.251482,-0.439308,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064003,1.287673,-0.476017,-0.008529,1.359379,-0.473057,0.047506,1.284598,-0.472144
6119,25.495833,0.721998,-0.010451,0.687523,0.076955,0.064425,1.269683,-0.399265,0.191333,1.270810,-0.407146,0.240653,1.264490,-0.410042,0.291807,1.261162,-0.380097,0.322804,1.251579,-0.439214,0.191348,1.270793,-0.407260,0.240689,1.264496,-0.409886,0.291984,1.260894,-0.387938,0.322745,1.251572,-0.439265,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.063993,1.287679,-0.476015,-0.008509,1.359375,-0.473054,0.047527,1.284586,-0.472141
6120,25.500000,0.721952,-0.010485,0.687599,0.076703,0.064444,1.269677,-0.399266,0.191353,1.270846,-0.407123,0.240675,1.264542,-0.410012,0.291825,1.261218,-0.380059,0.322835,1.251669,-0.439174,0.191362,1.270830,-0.407239,0.240710,1.264547,-0.409862,0.292003,1.260978,-0.387904,0.322782,1.251662,-0.439224,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.063979,1.287677,-0.476014,-0.008490,1.359371,-0.473055,0.047546,1.284587,-0.472136
6121,25.504167,0.722072,-0.010015,0.687468,0.076816,0.064475,1.269655,-0.399145,0.191380,1.270881,-0.407057,0.240704,1.264601,-0.409963,0.291868,1.261326,-0.380029,0.322858,1.251745,-0.439149,0.191402,1.270867,-0.407151,0.240728,1.264605,-0.409836,0.292010,1.261057,-0.387866,0.322807,1.251739,-0.439190,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.063963,1.287675,-0.476020,-0.008472,1.359367,-0.473058,0.047560,1.284584,-0.472132
6122,25.508333,0.722029,-0.009858,0.687527,0.076702,0.064484,1.269633,-0.399146,0.191390,1.270908,-0.407043,0.240717,1.264647,-0.409942,0.291879,1.261394,-0.380001,0.322880,1.251822,-0.439118,0.191417,1.270892,-0.407137,0.240738,1.264652,-0.409815,0.292027,1.261125,-0.387841,0.322827,1.251819,-0.439157,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.063947,1.287675,-0.476020,-0.008464,1.359369,-0.473058,0.047563,1.284581,-0.472138
6123,25.512500,0.722007,-0.009655,0.687548,0.076750,0.064499,1.269641,-0.399138,0.191405,1.270943,-0.407031,0.240733,1.264692,-0.409927,0.291894,1.261461,-0.379984,0.322900,1.251875,-0.439096,0.191425,1.270928,-0.407125,0.240755,1.264697,-0.409798,0.292039,1.261202,-0.387820,0.322853,1.251871,-0.439137,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.063938,1.287681,-0.476015,-0.008444,1.359362,-0.473061,0.047579,1.284575,-0.472134
6124,25.516667,0.721974,-0.009312,0.687577,0.076838,0.064506,1.269630,-0.399133,0.191411,1.270975,-0.407024,0.240742,1.264741,-0.409914,0.291904,1.261548,-0.379967,0.322915,1.251938,-0.439073,0.191434,1.270960,-0.407115,0.240765,1.264747,-0.409788,0.292055,1.261252,-0.387797,0.322867,1.251935,-0.439112,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.063935,1.287683,-0.476016,-0.008436,1.359367,-0.473062,0.047592,1.284577,-0.472135
6125,25.520833,0.721957,-0.009099,0.687596,0.076861,0.064511,1.269624,-0.399126,0.191416,1.271002,-0.407014,0.240749,1.264780,-0.409902,0.291910,1.261611,-0.379953,0.322925,1.251991,-0.439055,0.191438,1.270988,-0.407108,0.240775,1.264786,-0.409773,0.292061,1.261313,-0.387784,0.322872,1.251988,-0.439093,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.063927,1.287676,-0.476022,-0.008432,1.359359,-0.473064,0.047594,1.284561,-0.472137
6126,25.525000,0.721943,-0.008825,0.687607,0.076918,0.064519,1.269609,-0.399120,0.191424,1.271024,-0.407010,0.240759,1.264817,-0.409895,0.291922,1.261678,-0.379945,0.322939,1.252040,-0.439043,0.191444,1.271010,-0.407102,0.240789,1.264824,-0.409768,0.292066,1.261352,-0.387766,0.322889,1.252039,-0.439081,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.063922,1.287689,-0.476021,-0.008430,1.359364,-0.473065,0.047595,1.284574,-0.472139
6127,25.529167,0.721914,-0.008961,0.687653,0.076763,0.064517,1.269627,-0.399132,0.191422,1.271048,-0.407005,0.240757,1.264843,-0.409886,0.291917,1.261694,-0.379931,0.322942,1.252080,-0.439028,0.191442,1.271035,-0.407097,0.240786,1.264850,-0.409757,0.292069,1.261399,-0.387759,0.322892,1.252078,-0.439066,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.063923,1.287681,-0.476022,-0.008421,1.359356,-0.473068,0.047594,1.284574,-0.472143
6128,25.533333,0.721906,-0.008875,0.687669,0.076707,0.064517,1.269616,-0.399132,0.191423,1.271062,-0.407002,0.240759,1.264868,-0.409882,0.291918,1.261729,-0.379926,0.322947,1.252120,-0.439022,0.191442,1.271048,-0.407095,0.240790,1.264874,-0.409753,0.292067,1.261437,-0.387753,0.322896,1.252120,-0.439060,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.063929,1.287671,-0.476029,-0.008420,1.359358,-0.473067,0.047596,1.284577,-0.472148
6129,25.537500,0.721867,-0.008806,0.687704,0.076766,0.064517,1.269637,-0.399143,0.191423,1.271085,-0.407002,0.240760,1.264891,-0.409876,0.291916,1.261759,-0.379915,0.322950,1.252140,-0.439006,0.191440,1.271073,-0.407093,0.240788,1.264898,-0.409748,0.292065,1.261472,-0.387743,0.322901,1.252145,-0.439046,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.063927,1.287676,-0.476029,-0.008426,1.359351,-0.473080,0.047591,1.284556,-0.472150
6130,25.541667,0.721798,-0.007890,0.687706,0.077491,0.064526,1.269619,-0.399144,0.191431,1.271090,-0.407013,0.240770,1.264905,-0.409875,0.291929,1.261860,-0.379910,0.322963,1.252114,-0.438981,0.191437,1.271079,-0.407098,0.240785,1.264914,-0.409748,0.292061,1.261504,-0.387740,0.322943,1.252109,-0.439024,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.063933,1.287676,-0.476039,-0.008432,1.359353,-0.473088,0.047593,1.284571,-0.472157
6131,25.545833,0.721801,-0.007583,0.687690,0.077647,0.064523,1.269613,-0.399133,0.191427,1.271107,-0.407013,0.240767,1.264932,-0.409875,0.291930,1.261917,-0.379911,0.322961,1.252140,-0.438978,0.191431,1.271097,-0.407096,0.240785,1.264941,-0.409749,0.292046,1.261543,-0.387730,0.322943,1.252136,-0.439022,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.063943,1.287664,-0.476051,-0.008444,1.359352,-0.473094,0.047580,1.284565,-0.472167
6132,25.550000,0.721787,-0.007648,0.687713,0.077556,0.064514,1.269616,-0.399143,0.191419,1.271116,-0.407014,0.240759,1.264943,-0.409875,0.291920,1.261924,-0.379908,0.322955,1.252161,-0.438975,0.191424,1.271107,-0.407098,0.240774,1.264954,-0.409746,0.292043,1.261550,-0.387734,0.322937,1.252155,-0.439020,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.063947,1.287667,-0.476061,-0.008455,1.359346,-0.473114,0.047573,1.284564,-0.472178
6133,25.554167,0.721743,-0.008040,0.687795,0.077209,0.064500,1.269623,-0.399183,0.191407,1.271122,-0.407022,0.240748,1.264948,-0.409876,0.291901,1.261894,-0.379901,0.322950,1.252189,-0.438970,0.191413,1.271112,-0.407104,0.240764,1.264957,-0.409751,0.292038,1.261564,-0.387734,0.322931,1.252185,-0.439013,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.063957,1.287665,-0.476079,-0.008460,1.359340,-0.473129,0.047569,1.284562,-0.472194
6134,25.558333,0.721731,-0.007681,0.687789,0.077403,0.064489,1.269603,-0.399182,0.191395,1.271128,-0.407028,0.240737,1.264964,-0.409880,0.291892,1.261946,-0.379905,0.322941,1.252203,-0.438968,0.191401,1.271118,-0.407114,0.240757,1.264976,-0.409749,0.292019,1.261586,-0.387731,0.322920,1.252201,-0.439013,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.063968,1.287673,-0.476091,-0.008479,1.359344,-0.473147,0.047554,1.284566,-0.472209
6135,25.562500,0.721691,-0.008022,0.687847,0.077227,0.064473,1.269639,-0.399215,0.191381,1.271138,-0.407036,0.240722,1.264964,-0.409883,0.291871,1.261912,-0.379900,0.322929,1.252204,-0.438964,0.191386,1.271129,-0.407120,0.240740,1.264974,-0.409754,0.292011,1.261589,-0.387731,0.322911,1.252200,-0.439009,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.063981,1.287659,-0.476107,-0.008495,1.359344,-0.473171,0.047536,1.284559,-0.472228
6136,25.566667,0.721681,-0.007535,0.687833,0.077495,0.064457,1.269608,-0.399206,0.191363,1.271141,-0.407039,0.240706,1.264981,-0.409884,0.291858,1.261978,-0.379902,0.322914,1.252217,-0.438959,0.191372,1.271131,-0.407126,0.240725,1.264986,-0.409758,0.291991,1.261601,-0.387726,0.322897,1.252216,-0.439005,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064001,1.287644,-0.476134,-0.008512,1.359337,-0.473191,0.047522,1.284554,-0.472247
6137,25.570833,0.721715,-0.005266,0.687651,0.078974,0.064431,1.269499,-0.399097,0.191331,1.271145,-0.407025,0.240679,1.265029,-0.409871,0.291855,1.262245,-0.379909,0.322883,1.252213,-0.438935,0.191354,1.271131,-0.407130,0.240648,1.265060,-0.409692,0.291975,1.261598,-0.387726,0.322891,1.252204,-0.439003,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064016,1.287639,-0.476152,-0.008534,1.359331,-0.473219,0.047507,1.284562,-0.472272
6138,25.575000,0.721573,-0.008276,0.687988,0.077046,0.064419,1.269650,-0.399286,0.191331,1.271141,-0.407054,0.240672,1.264964,-0.409885,0.291808,1.261890,-0.379883,0.322889,1.252213,-0.438940,0.191333,1.271134,-0.407137,0.240696,1.264974,-0.409760,0.291951,1.261589,-0.387721,0.322869,1.252213,-0.438983,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064034,1.287627,-0.476175,-0.008555,1.359325,-0.473244,0.047493,1.284549,-0.472293
6139,25.579167,0.721538,-0.007940,0.688002,0.077285,0.064401,1.269628,-0.399292,0.191312,1.271133,-0.407060,0.240654,1.264962,-0.409885,0.291791,1.261920,-0.379879,0.322874,1.252200,-0.438928,0.191315,1.271124,-0.407143,0.240678,1.264974,-0.409760,0.291930,1.261582,-0.387707,0.322853,1.252200,-0.438973,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064060,1.287620,-0.476198,-0.008582,1.359321,-0.473266,0.047462,1.284545,-0.472315
6140,25.583333,0.721462,-0.008304,0.688096,0.077116,0.064373,1.269655,-0.399331,0.191287,1.271131,-0.407059,0.240629,1.264948,-0.409874,0.291755,1.261870,-0.379856,0.322854,1.252185,-0.438903,0.191292,1.271124,-0.407146,0.240653,1.264952,-0.409750,0.291909,1.261561,-0.387696,0.322839,1.252183,-0.438952,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064083,1.287617,-0.476221,-0.008607,1.359317,-0.473294,0.047439,1.284541,-0.472336
6141,25.587500,0.721479,-0.005202,0.687885,0.079087,0.064336,1.269479,-0.399189,0.191241,1.271119,-0.407035,0.240591,1.265001,-0.409847,0.291747,1.262225,-0.379851,0.322813,1.252174,-0.438854,0.191269,1.271105,-0.407147,0.240564,1.265027,-0.409667,0.291874,1.261553,-0.387674,0.322817,1.252168,-0.438925,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064110,1.287608,-0.476247,-0.008636,1.359313,-0.473314,0.047425,1.284549,-0.472360
6142,25.591667,0.721411,-0.005511,0.687972,0.078938,0.064310,1.269494,-0.399221,0.191218,1.271110,-0.407032,0.240567,1.264983,-0.409835,0.291715,1.262175,-0.379827,0.322794,1.252155,-0.438828,0.191243,1.271094,-0.407142,0.240539,1.265005,-0.409659,0.291846,1.261537,-0.387651,0.322804,1.252148,-0.438899,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064137,1.287598,-0.476264,-0.008665,1.359312,-0.473339,0.047392,1.284541,-0.472387
6143,25.595833,0.721342,-0.005419,0.688026,0.079093,0.064282,1.269512,-0.399233,0.191191,1.271115,-0.407024,0.240540,1.264984,-0.409818,0.291683,1.262184,-0.379800,0.322771,1.252140,-0.438792,0.191218,1.271102,-0.407136,0.240512,1.265008,-0.409639,0.291815,1.261514,-0.387624,0.322779,1.252132,-0.438865,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064164,1.287595,-0.476289,-0.008700,1.359302,-0.473359,0.047368,1.284542,-0.472408
6144,25.600000,0.721256,-0.005557,0.688128,0.078985,0.064253,1.269498,-0.399261,0.191164,1.271100,-0.407016,0.240514,1.264968,-0.409797,0.291648,1.262156,-0.379765,0.322753,1.252130,-0.438752,0.191193,1.271085,-0.407129,0.240490,1.264992,-0.409619,0.291780,1.261510,-0.387585,0.322755,1.252124,-0.438823,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064191,1.287581,-0.476313,-0.008724,1.359316,-0.473377,0.047345,1.284537,-0.472429
6145,25.604167,0.721181,-0.005932,0.688227,0.078777,0.064226,1.269521,-0.399288,0.191140,1.271098,-0.407002,0.240489,1.264956,-0.409772,0.291613,1.262108,-0.379728,0.322734,1.252122,-0.438713,0.191165,1.271085,-0.407111,0.240465,1.264978,-0.409599,0.291748,1.261485,-0.387549,0.322739,1.252113,-0.438784,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064222,1.287578,-0.476332,-0.008763,1.359290,-0.473401,0.047308,1.284535,-0.472446
6146,25.608333,0.721087,-0.005950,0.688337,0.078675,0.064193,1.269496,-0.399311,0.191109,1.271092,-0.406988,0.240460,1.264956,-0.409745,0.291576,1.262110,-0.379686,0.322714,1.252138,-0.438664,0.191137,1.271076,-0.407097,0.240434,1.264979,-0.409575,0.291703,1.261496,-0.387502,0.322720,1.252130,-0.438734,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064244,1.287581,-0.476352,-0.008785,1.359311,-0.473415,0.047290,1.284547,-0.472471
6147,25.612500,0.720997,-0.006597,0.688471,0.078273,0.064159,1.269539,-0.399347,0.191079,1.271101,-0.406968,0.240428,1.264951,-0.409713,0.291531,1.262043,-0.379637,0.322691,1.252145,-0.438615,0.191106,1.271086,-0.407077,0.240403,1.264972,-0.409543,0.291672,1.261502,-0.387461,0.322695,1.252136,-0.438686,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064277,1.287579,-0.476371,-0.008818,1.359291,-0.473438,0.047254,1.284540,-0.472485
6148,25.616667,0.720926,-0.006321,0.688536,0.078391,0.064134,1.269514,-0.399343,0.191054,1.271102,-0.406947,0.240406,1.264963,-0.409681,0.291505,1.262084,-0.379595,0.322676,1.252161,-0.438564,0.191080,1.271088,-0.407055,0.240379,1.264984,-0.409511,0.291641,1.261503,-0.387421,0.322683,1.252152,-0.438636,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064310,1.287570,-0.476380,-0.008840,1.359287,-0.473450,0.047227,1.284529,-0.472507
6149,25.620833,0.720829,-0.006140,0.688633,0.078438,0.064109,1.269489,-0.399352,0.191030,1.271101,-0.406925,0.240384,1.264972,-0.409645,0.291476,1.262114,-0.379546,0.322664,1.252177,-0.438503,0.191054,1.271088,-0.407034,0.240361,1.264992,-0.409473,0.291613,1.261515,-0.387368,0.322668,1.252168,-0.438575,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064327,1.287560,-0.476407,-0.008873,1.359286,-0.473462,0.047206,1.284533,-0.472523
6150,25.625000,0.720730,-0.005920,0.688733,0.078487,0.064083,1.269457,-0.399363,0.191006,1.271099,-0.406905,0.240362,1.264982,-0.409611,0.291447,1.262150,-0.379498,0.322652,1.252198,-0.438444,0.191031,1.271084,-0.407015,0.240337,1.265004,-0.409440,0.291579,1.261514,-0.387313,0.322656,1.252189,-0.438516,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.064353,1.287573,-0.476415,-0.008898,1.359286,-0.473481,0.047180,1.284533,-0.472545
